Kraków_City,Warszawa_City,Poznañ_City,floor,rooms,sq,year
1.00,0.00,0.00,5.00,3.00,59.72,2021.00
1.00,0.00,0.00,4.00,3.00,68.81,2015.00
0.00,0.00,1.00,0.00,3.00,54.80,2014.00
0.00,1.00,0.00,4.00,3.00,57.60,2021.00
0.00,1.00,0.00,4.00,4.00,75.85,2022.00
0.00,0.00,1.00,0.00,4.00,70.26,2022.00
1.00,0.00,0.00,1.00,2.00,50.00,2020.00
0.00,1.00,0.00,2.00,2.00,41.85,2020.00
1.00,0.00,0.00,1.00,3.00,65.92,2005.00
1.00,0.00,0.00,1.00,1.00,33.91,2021.00
0.00,1.00,0.00,1.00,2.00,40.01,2022.00
0.00,0.00,1.00,3.00,3.00,55.00,2021.00
0.00,0.00,1.00,5.00,1.00,33.62,2021.00
1.00,0.00,0.00,1.00,1.00,28.62,2021.00
0.00,0.00,1.00,1.00,2.00,41.89,2019.00
1.00,0.00,0.00,3.00,3.00,55.00,2011.00
0.00,0.00,1.00,1.00,1.00,38.20,1960.00
1.00,0.00,0.00,0.00,2.00,43.02,2021.00
0.00,0.00,1.00,10.00,2.00,54.00,2001.00
0.00,0.00,1.00,3.00,2.00,45.00,1960.00
0.00,0.00,1.00,10.00,4.00,112.00,2020.00
1.00,0.00,0.00,1.00,3.00,75.55,2020.00
0.00,0.00,1.00,7.00,4.00,55.65,1974.00
0.00,1.00,0.00,2.00,2.00,45.20,2020.00
1.00,0.00,0.00,0.00,3.00,61.86,2019.00
0.00,1.00,0.00,0.00,4.00,77.28,2022.00
0.00,0.00,1.00,9.00,3.00,57.00,1972.00
1.00,0.00,0.00,0.00,3.00,57.23,2022.00
0.00,0.00,1.00,1.00,2.00,58.30,1952.00
0.00,0.00,1.00,7.00,2.00,42.00,2021.00
0.00,0.00,1.00,1.00,2.00,41.00,1970.00
0.00,0.00,1.00,6.00,1.00,33.54,2022.00
0.00,1.00,0.00,6.00,2.00,38.48,2022.00
1.00,0.00,0.00,2.00,3.00,51.79,2021.00
0.00,1.00,0.00,1.00,2.00,55.83,2022.00
1.00,0.00,0.00,2.00,2.00,42.17,2021.00
1.00,0.00,0.00,3.00,2.00,49.73,2020.00
0.00,1.00,0.00,3.00,2.00,52.06,2020.00
0.00,0.00,1.00,0.00,2.00,41.00,2020.00
1.00,0.00,0.00,0.00,3.00,59.00,2000.00
0.00,0.00,1.00,6.00,2.00,32.48,1957.00
0.00,0.00,1.00,0.00,2.00,61.20,2008.00
0.00,0.00,1.00,3.00,3.00,48.50,1967.00
0.00,0.00,1.00,1.00,4.00,92.00,1992.00
0.00,0.00,1.00,3.00,3.00,56.00,1970.00
0.00,0.00,1.00,3.00,2.00,54.15,2021.00
0.00,0.00,1.00,2.00,2.00,30.00,1975.00
1.00,0.00,0.00,1.00,1.00,33.50,2020.00
1.00,0.00,0.00,2.00,3.00,55.53,1960.00
0.00,0.00,1.00,3.00,2.00,48.00,2014.00
1.00,0.00,0.00,0.00,2.00,40.00,1947.00
0.00,0.00,1.00,10.00,3.00,137.10,1999.00
1.00,0.00,0.00,1.00,4.00,66.46,2011.00
1.00,0.00,0.00,2.00,4.00,84.36,2022.00
0.00,0.00,1.00,1.00,3.00,48.20,1964.00
0.00,0.00,1.00,0.00,3.00,55.00,2016.00
0.00,0.00,1.00,3.00,3.00,92.00,2000.00
1.00,0.00,0.00,6.00,3.00,60.22,2021.00
1.00,0.00,0.00,6.00,3.00,45.00,1986.00
0.00,1.00,0.00,1.00,2.00,48.70,2020.00
1.00,0.00,0.00,8.00,3.00,67.97,2020.00
0.00,1.00,0.00,1.00,3.00,65.39,2021.00
0.00,0.00,1.00,4.00,3.00,75.00,2015.00
1.00,0.00,0.00,2.00,3.00,57.76,2022.00
0.00,1.00,0.00,2.00,2.00,45.48,2021.00
0.00,0.00,1.00,5.00,4.00,104.00,2007.00
0.00,0.00,1.00,5.00,4.00,78.10,2020.00
1.00,0.00,0.00,4.00,2.00,42.21,2021.00
1.00,0.00,0.00,0.00,3.00,70.66,2007.00
1.00,0.00,0.00,2.00,3.00,91.00,1916.00
0.00,1.00,0.00,3.00,3.00,67.02,2020.00
0.00,0.00,1.00,3.00,4.00,101.00,1900.00
1.00,0.00,0.00,1.00,1.00,20.00,1970.00
0.00,0.00,1.00,5.00,3.00,50.00,1980.00
1.00,0.00,0.00,3.00,4.00,75.00,1992.00
1.00,0.00,0.00,1.00,3.00,60.37,2021.00
0.00,0.00,1.00,1.00,3.00,55.59,2022.00
0.00,1.00,0.00,4.00,3.00,98.00,2008.00
1.00,0.00,0.00,7.00,3.00,68.91,2020.00
0.00,1.00,0.00,1.00,4.00,141.00,2010.00
0.00,0.00,1.00,2.00,4.00,116.00,1935.00
1.00,0.00,0.00,2.00,4.00,72.61,2022.00
0.00,0.00,1.00,3.00,2.00,41.50,1971.00
1.00,0.00,0.00,3.00,2.00,43.76,1920.00
0.00,1.00,0.00,2.00,3.00,55.75,1978.00
1.00,0.00,0.00,4.00,4.00,70.00,1994.00
0.00,0.00,1.00,4.00,2.00,46.10,1966.00
1.00,0.00,0.00,2.00,3.00,84.00,1890.00
0.00,0.00,1.00,3.00,3.00,48.40,1996.00
1.00,0.00,0.00,0.00,3.00,64.50,1893.00
1.00,0.00,0.00,3.00,5.00,103.50,2020.00
0.00,0.00,1.00,2.00,4.00,91.49,2021.00
1.00,0.00,0.00,2.00,4.00,94.00,2008.00
1.00,0.00,0.00,1.00,3.00,51.50,2021.00
0.00,1.00,0.00,2.00,3.00,59.97,2020.00
0.00,0.00,1.00,8.00,4.00,79.41,2022.00
1.00,0.00,0.00,1.00,1.00,20.37,1950.00
1.00,0.00,0.00,4.00,2.00,36.50,1990.00
0.00,0.00,1.00,4.00,5.00,94.00,1948.00
0.00,1.00,0.00,2.00,2.00,36.00,2000.00
0.00,0.00,1.00,2.00,2.00,48.00,2002.00
0.00,0.00,1.00,1.00,3.00,76.00,1966.00
1.00,0.00,0.00,4.00,3.00,74.37,2021.00
0.00,0.00,1.00,0.00,1.00,29.01,2020.00
1.00,0.00,0.00,5.00,2.00,40.78,2021.00
0.00,0.00,1.00,8.00,3.00,72.44,2009.00
0.00,0.00,1.00,4.00,2.00,42.91,2012.00
0.00,0.00,1.00,7.00,1.00,24.00,2017.00
0.00,0.00,1.00,2.00,3.00,48.88,2001.00
0.00,1.00,0.00,5.00,3.00,49.16,2022.00
1.00,0.00,0.00,4.00,2.00,63.00,1910.00
0.00,1.00,0.00,2.00,2.00,38.92,1910.00
1.00,0.00,0.00,1.00,1.00,26.00,2021.00
0.00,0.00,1.00,4.00,4.00,70.26,2022.00
0.00,0.00,1.00,4.00,4.00,95.00,1937.00
1.00,0.00,0.00,3.00,3.00,67.00,2020.00
1.00,0.00,0.00,2.00,3.00,50.64,2022.00
0.00,0.00,1.00,1.00,2.00,37.22,2020.00
1.00,0.00,0.00,5.00,3.00,58.00,2015.00
0.00,0.00,1.00,5.00,3.00,66.00,2019.00
0.00,0.00,1.00,2.00,2.00,43.85,1955.00
0.00,0.00,1.00,8.00,3.00,51.00,1970.00
1.00,0.00,0.00,0.00,2.00,40.00,2020.00
0.00,0.00,1.00,1.00,2.00,45.80,2022.00
1.00,0.00,0.00,0.00,2.00,50.00,1980.00
0.00,1.00,0.00,1.00,2.00,67.11,2020.00
0.00,0.00,1.00,10.00,1.00,27.20,1978.00
1.00,0.00,0.00,1.00,2.00,59.71,1940.00
1.00,0.00,0.00,6.00,3.00,62.50,2014.00
0.00,0.00,1.00,1.00,1.00,24.28,2021.00
1.00,0.00,0.00,3.00,3.00,59.84,2021.00
0.00,0.00,1.00,2.00,1.00,31.08,2022.00
1.00,0.00,0.00,1.00,2.00,36.28,2015.00
1.00,0.00,0.00,1.00,2.00,55.00,2007.00
0.00,0.00,1.00,5.00,3.00,67.00,2016.00
0.00,0.00,1.00,7.00,4.00,152.00,2020.00
0.00,0.00,1.00,5.00,2.00,43.00,1980.00
1.00,0.00,0.00,4.00,2.00,41.00,1965.00
0.00,0.00,1.00,0.00,2.00,56.00,2005.00
1.00,0.00,0.00,4.00,1.00,16.04,2021.00
1.00,0.00,0.00,1.00,2.00,47.00,1935.00
0.00,1.00,0.00,3.00,2.00,54.62,2021.00
0.00,0.00,1.00,4.00,3.00,56.00,1975.00
1.00,0.00,0.00,1.00,3.00,56.00,1966.00
0.00,1.00,0.00,1.00,2.00,49.24,2021.00
1.00,0.00,0.00,3.00,1.00,27.00,2015.00
0.00,1.00,0.00,2.00,4.00,112.15,2020.00
1.00,0.00,0.00,3.00,3.00,75.10,2002.00
1.00,0.00,0.00,1.00,2.00,36.00,2002.00
1.00,0.00,0.00,1.00,4.00,88.00,1960.00
1.00,0.00,0.00,1.00,2.00,37.05,2020.00
0.00,1.00,0.00,2.00,4.00,72.63,2019.00
1.00,0.00,0.00,3.00,5.00,156.26,2021.00
0.00,0.00,1.00,3.00,2.00,45.85,1959.00
0.00,0.00,1.00,1.00,1.00,24.34,2021.00
1.00,0.00,0.00,1.00,3.00,87.10,1930.00
1.00,0.00,0.00,2.00,3.00,62.00,2021.00
0.00,0.00,1.00,4.00,2.00,41.00,2021.00
0.00,1.00,0.00,1.00,4.00,103.00,1936.00
0.00,0.00,1.00,6.00,7.00,313.18,1910.00
1.00,0.00,0.00,1.00,3.00,68.64,2021.00
1.00,0.00,0.00,2.00,2.00,33.00,2015.00
0.00,1.00,0.00,3.00,4.00,158.78,1903.00
0.00,1.00,0.00,4.00,3.00,50.67,2022.00
0.00,0.00,1.00,8.00,3.00,72.44,2009.00
0.00,0.00,1.00,4.00,4.00,56.10,1970.00
1.00,0.00,0.00,1.00,3.00,76.11,2019.00
1.00,0.00,0.00,4.00,3.00,47.70,1970.00
0.00,0.00,1.00,2.00,3.00,76.00,2013.00
0.00,0.00,1.00,10.00,3.00,62.00,2009.00
1.00,0.00,0.00,1.00,2.00,49.04,2020.00
1.00,0.00,0.00,1.00,3.00,108.53,1932.00
1.00,0.00,0.00,4.00,3.00,57.86,2022.00
1.00,0.00,0.00,10.00,2.00,37.00,1980.00
0.00,0.00,1.00,0.00,3.00,62.00,2010.00
0.00,0.00,1.00,2.00,2.00,39.00,1970.00
0.00,0.00,1.00,1.00,2.00,60.62,2010.00
1.00,0.00,0.00,2.00,3.00,60.70,2023.00
0.00,0.00,1.00,1.00,4.00,110.40,2022.00
0.00,0.00,1.00,3.00,4.00,65.00,1984.00
0.00,1.00,0.00,2.00,2.00,40.80,2022.00
1.00,0.00,0.00,2.00,3.00,46.00,2020.00
0.00,1.00,0.00,1.00,1.00,27.00,1905.00
0.00,1.00,0.00,4.00,4.00,77.78,2022.00
0.00,1.00,0.00,2.00,3.00,92.38,1900.00
0.00,0.00,1.00,1.00,2.00,48.50,2020.00
0.00,0.00,1.00,2.00,2.00,43.00,1955.00
1.00,0.00,0.00,0.00,3.00,79.00,2007.00
1.00,0.00,0.00,1.00,5.00,109.50,2020.00
1.00,0.00,0.00,2.00,3.00,81.59,2020.00
1.00,0.00,0.00,5.00,4.00,87.25,2022.00
0.00,1.00,0.00,3.00,4.00,77.78,2022.00
1.00,0.00,0.00,3.00,3.00,61.64,2020.00
1.00,0.00,0.00,2.00,3.00,53.00,1980.00
1.00,0.00,0.00,2.00,1.00,36.94,1900.00
1.00,0.00,0.00,2.00,3.00,63.85,2015.00
1.00,0.00,0.00,0.00,2.00,34.00,2019.00
1.00,0.00,0.00,2.00,1.00,29.29,2020.00
1.00,0.00,0.00,1.00,3.00,66.00,2005.00
1.00,0.00,0.00,2.00,4.00,61.00,1970.00
1.00,0.00,0.00,0.00,3.00,76.55,2010.00
0.00,0.00,1.00,5.00,2.00,44.46,2022.00
0.00,1.00,0.00,1.00,1.00,32.00,2020.00
0.00,0.00,1.00,1.00,3.00,85.00,2022.00
1.00,0.00,0.00,0.00,2.00,44.62,2021.00
1.00,0.00,0.00,0.00,1.00,29.12,2022.00
1.00,0.00,0.00,2.00,2.00,40.00,2018.00
0.00,0.00,1.00,9.00,2.00,41.00,1974.00
1.00,0.00,0.00,3.00,2.00,35.00,1980.00
1.00,0.00,0.00,1.00,4.00,69.33,2022.00
0.00,0.00,1.00,4.00,1.00,24.34,2021.00
0.00,0.00,1.00,0.00,5.00,162.50,2000.00
0.00,0.00,1.00,1.00,4.00,107.00,1998.00
0.00,1.00,0.00,2.00,2.00,53.89,2020.00
0.00,0.00,1.00,2.00,4.00,52.90,1977.00
1.00,0.00,0.00,3.00,2.00,51.49,1960.00
1.00,0.00,0.00,3.00,2.00,47.16,2022.00
0.00,0.00,1.00,3.00,2.00,38.00,1964.00
0.00,0.00,1.00,10.00,5.00,132.18,2018.00
0.00,0.00,1.00,1.00,3.00,77.75,2020.00
0.00,1.00,0.00,2.00,1.00,51.76,2009.00
0.00,0.00,1.00,1.00,2.00,40.00,2020.00
0.00,1.00,0.00,0.00,3.00,74.35,2022.00
1.00,0.00,0.00,9.00,3.00,56.00,1978.00
0.00,0.00,1.00,2.00,2.00,39.70,1964.00
1.00,0.00,0.00,1.00,2.00,49.22,2022.00
1.00,0.00,0.00,3.00,2.00,32.00,1980.00
0.00,0.00,1.00,8.00,1.00,33.20,1980.00
0.00,0.00,1.00,4.00,2.00,41.86,2019.00
1.00,0.00,0.00,3.00,2.00,46.53,1930.00
0.00,1.00,0.00,4.00,3.00,61.54,2020.00
0.00,0.00,1.00,7.00,2.00,48.07,1971.00
0.00,1.00,0.00,4.00,1.00,31.27,2022.00
1.00,0.00,0.00,1.00,2.00,35.92,2021.00
0.00,0.00,1.00,0.00,3.00,66.00,1955.00
0.00,0.00,1.00,2.00,3.00,48.50,1954.00
1.00,0.00,0.00,0.00,3.00,58.02,2021.00
1.00,0.00,0.00,1.00,3.00,52.57,2021.00
0.00,0.00,1.00,1.00,3.00,70.00,1933.00
0.00,0.00,1.00,5.00,4.00,90.00,2001.00
0.00,0.00,1.00,2.00,2.00,45.00,2021.00
1.00,0.00,0.00,7.00,3.00,75.93,2021.00
1.00,0.00,0.00,1.00,2.00,45.20,1930.00
0.00,1.00,0.00,0.00,3.00,67.20,2020.00
1.00,0.00,0.00,1.00,4.00,81.87,1997.00
1.00,0.00,0.00,2.00,2.00,57.65,2008.00
0.00,0.00,1.00,0.00,2.00,34.26,2021.00
0.00,1.00,0.00,4.00,3.00,67.63,2020.00
0.00,0.00,1.00,2.00,2.00,45.00,2011.00
1.00,0.00,0.00,3.00,5.00,103.05,2020.00
0.00,1.00,0.00,2.00,2.00,38.33,2020.00
0.00,0.00,1.00,2.00,3.00,146.10,1924.00
0.00,0.00,1.00,10.00,1.00,18.00,2021.00
1.00,0.00,0.00,2.00,2.00,39.31,2020.00
0.00,0.00,1.00,3.00,3.00,63.04,2022.00
0.00,1.00,0.00,3.00,3.00,52.02,2021.00
0.00,0.00,1.00,1.00,2.00,51.50,2008.00
0.00,0.00,1.00,1.00,3.00,53.00,1960.00
1.00,0.00,0.00,0.00,3.00,87.70,2022.00
0.00,0.00,1.00,3.00,3.00,91.00,1997.00
1.00,0.00,0.00,7.00,2.00,40.78,2021.00
0.00,1.00,0.00,1.00,4.00,123.00,1997.00
1.00,0.00,0.00,0.00,3.00,59.00,2010.00
1.00,0.00,0.00,2.00,2.00,59.45,2008.00
1.00,0.00,0.00,2.00,2.00,32.00,2022.00
0.00,0.00,1.00,2.00,1.00,21.00,2021.00
0.00,1.00,0.00,3.00,2.00,29.28,2020.00
0.00,0.00,1.00,2.00,3.00,81.00,2000.00
1.00,0.00,0.00,3.00,3.00,80.00,2011.00
0.00,0.00,1.00,2.00,2.00,58.49,2020.00
1.00,0.00,0.00,3.00,3.00,77.00,1885.00
0.00,0.00,1.00,1.00,3.00,77.33,2015.00
0.00,0.00,1.00,7.00,2.00,41.43,1975.00
0.00,0.00,1.00,0.00,2.00,39.10,2014.00
0.00,0.00,1.00,1.00,3.00,57.00,2010.00
0.00,1.00,0.00,1.00,3.00,63.00,1930.00
1.00,0.00,0.00,1.00,2.00,44.26,2020.00
0.00,1.00,0.00,1.00,1.00,32.90,2022.00
1.00,0.00,0.00,2.00,4.00,94.00,2003.00
0.00,1.00,0.00,3.00,2.00,55.55,2021.00
1.00,0.00,0.00,2.00,1.00,34.50,2021.00
0.00,0.00,1.00,10.00,2.00,50.11,2021.00
1.00,0.00,0.00,5.00,3.00,76.37,2022.00
0.00,0.00,1.00,0.00,1.00,26.00,1936.00
0.00,1.00,0.00,3.00,3.00,48.77,2021.00
0.00,0.00,1.00,2.00,1.00,31.73,2022.00
1.00,0.00,0.00,3.00,3.00,77.00,1885.00
0.00,0.00,1.00,3.00,4.00,107.90,1956.00
0.00,0.00,1.00,0.00,3.00,69.48,2021.00
1.00,0.00,0.00,2.00,3.00,64.00,2004.00
0.00,0.00,1.00,10.00,3.00,135.00,2015.00
0.00,0.00,1.00,1.00,2.00,43.50,2022.00
1.00,0.00,0.00,0.00,3.00,47.20,1980.00
1.00,0.00,0.00,5.00,3.00,59.72,2021.00
1.00,0.00,0.00,0.00,4.00,88.73,2021.00
0.00,0.00,1.00,5.00,2.00,40.30,2020.00
0.00,0.00,1.00,2.00,3.00,55.79,2023.00
1.00,0.00,0.00,3.00,3.00,54.00,2010.00
1.00,0.00,0.00,1.00,4.00,114.72,2020.00
1.00,0.00,0.00,1.00,5.00,79.60,2014.00
1.00,0.00,0.00,1.00,2.00,37.81,2021.00
0.00,0.00,1.00,10.00,4.00,94.00,2021.00
0.00,0.00,1.00,5.00,3.00,53.30,1972.00
0.00,0.00,1.00,2.00,3.00,56.00,1972.00
0.00,0.00,1.00,1.00,4.00,130.00,2019.00
1.00,0.00,0.00,1.00,2.00,50.00,2020.00
0.00,0.00,1.00,4.00,3.00,65.50,2019.00
0.00,1.00,0.00,1.00,2.00,58.10,2018.00
0.00,0.00,1.00,3.00,1.00,25.00,2018.00
0.00,0.00,1.00,4.00,4.00,84.05,2013.00
1.00,0.00,0.00,4.00,3.00,69.00,1930.00
1.00,0.00,0.00,2.00,2.00,53.50,2020.00
0.00,0.00,1.00,3.00,3.00,45.83,1962.00
0.00,0.00,1.00,0.00,2.00,40.00,1938.00
0.00,0.00,1.00,3.00,2.00,45.85,1958.00
0.00,0.00,1.00,2.00,2.00,46.81,2022.00
0.00,1.00,0.00,3.00,3.00,70.00,1995.00
1.00,0.00,0.00,1.00,1.00,26.00,1980.00
0.00,0.00,1.00,3.00,2.00,37.45,2021.00
0.00,0.00,1.00,6.00,1.00,20.00,2021.00
1.00,0.00,0.00,3.00,4.00,66.84,2021.00
1.00,0.00,0.00,2.00,1.00,65.00,1930.00
0.00,0.00,1.00,0.00,3.00,53.10,1972.00
0.00,1.00,0.00,4.00,2.00,65.27,2021.00
0.00,1.00,0.00,3.00,2.00,32.50,2022.00
0.00,0.00,1.00,10.00,3.00,125.70,2017.00
0.00,1.00,0.00,1.00,3.00,94.10,2022.00
0.00,0.00,1.00,1.00,3.00,64.95,2021.00
0.00,1.00,0.00,1.00,2.00,53.00,2010.00
0.00,0.00,1.00,5.00,1.00,30.81,2021.00
0.00,0.00,1.00,2.00,4.00,100.00,2000.00
0.00,0.00,1.00,2.00,1.00,25.60,2020.00
1.00,0.00,0.00,4.00,3.00,69.15,2021.00
0.00,0.00,1.00,0.00,3.00,53.00,2010.00
0.00,0.00,1.00,4.00,1.00,23.00,1962.00
1.00,0.00,0.00,0.00,3.00,55.44,2016.00
0.00,0.00,1.00,3.00,4.00,91.74,2020.00
1.00,0.00,0.00,1.00,4.00,137.00,2020.00
1.00,0.00,0.00,4.00,2.00,40.00,1920.00
0.00,0.00,1.00,1.00,2.00,52.00,2008.00
0.00,0.00,1.00,0.00,1.00,26.21,1936.00
0.00,1.00,0.00,0.00,1.00,25.43,1902.00
0.00,0.00,1.00,3.00,2.00,54.00,1953.00
1.00,0.00,0.00,1.00,3.00,53.21,2021.00
0.00,1.00,0.00,4.00,3.00,68.00,2020.00
0.00,0.00,1.00,10.00,2.00,51.81,2009.00
0.00,0.00,1.00,0.00,2.00,62.10,2008.00
0.00,1.00,0.00,4.00,3.00,53.89,2022.00
0.00,0.00,1.00,9.00,1.00,30.50,1974.00
0.00,0.00,1.00,2.00,3.00,52.44,2019.00
1.00,0.00,0.00,5.00,2.00,25.03,2021.00
0.00,0.00,1.00,4.00,1.00,26.90,1968.00
0.00,0.00,1.00,1.00,1.00,29.00,1962.00
0.00,0.00,1.00,10.00,2.00,54.00,2001.00
0.00,0.00,1.00,1.00,3.00,61.73,2020.00
0.00,1.00,0.00,3.00,3.00,67.84,2020.00
0.00,0.00,1.00,0.00,2.00,49.00,2020.00
0.00,0.00,1.00,3.00,2.00,46.60,2012.00
1.00,0.00,0.00,4.00,2.00,42.69,2016.00
0.00,0.00,1.00,1.00,2.00,37.00,2017.00
1.00,0.00,0.00,2.00,4.00,115.50,2019.00
0.00,1.00,0.00,1.00,4.00,71.00,2010.00
1.00,0.00,0.00,0.00,1.00,25.00,1960.00
1.00,0.00,0.00,10.00,2.00,46.75,1970.00
0.00,1.00,0.00,1.00,3.00,66.32,2020.00
0.00,0.00,1.00,4.00,2.00,43.00,1975.00
1.00,0.00,0.00,3.00,4.00,84.17,2021.00
0.00,0.00,1.00,1.00,2.00,51.68,2019.00
1.00,0.00,0.00,3.00,5.00,85.50,2000.00
0.00,0.00,1.00,3.00,10.00,26.00,1962.00
1.00,0.00,0.00,1.00,2.00,32.30,2021.00
0.00,0.00,1.00,3.00,2.00,49.69,2003.00
1.00,0.00,0.00,2.00,3.00,79.00,2014.00
1.00,0.00,0.00,2.00,2.00,40.79,2021.00
1.00,0.00,0.00,4.00,1.00,40.60,2018.00
1.00,0.00,0.00,4.00,2.00,29.79,2021.00
0.00,0.00,1.00,4.00,1.00,26.00,1964.00
0.00,0.00,1.00,3.00,1.00,28.21,1955.00
1.00,0.00,0.00,10.00,3.00,74.37,2022.00
0.00,0.00,1.00,1.00,3.00,66.60,2009.00
1.00,0.00,0.00,3.00,3.00,75.10,2002.00
0.00,1.00,0.00,4.00,2.00,32.94,2022.00
1.00,0.00,0.00,3.00,2.00,61.11,2013.00
1.00,0.00,0.00,4.00,2.00,51.45,2021.00
1.00,0.00,0.00,6.00,2.00,42.47,2021.00
0.00,0.00,1.00,2.00,2.00,50.00,2013.00
1.00,0.00,0.00,0.00,3.00,52.00,2017.00
0.00,0.00,1.00,3.00,3.00,53.90,2013.00
0.00,0.00,1.00,0.00,2.00,45.00,2003.00
0.00,0.00,1.00,1.00,3.00,55.96,2020.00
0.00,0.00,1.00,9.00,3.00,63.00,1970.00
0.00,0.00,1.00,6.00,2.00,55.84,2022.00
0.00,0.00,1.00,0.00,4.00,85.00,1980.00
0.00,0.00,1.00,1.00,3.00,70.25,2011.00
0.00,0.00,1.00,0.00,1.00,27.51,2021.00
0.00,0.00,1.00,0.00,3.00,62.00,2005.00
1.00,0.00,0.00,4.00,4.00,86.20,2021.00
0.00,1.00,0.00,4.00,3.00,78.14,2020.00
0.00,0.00,1.00,2.00,3.00,58.60,2003.00
1.00,0.00,0.00,7.00,2.00,51.45,2022.00
0.00,0.00,1.00,0.00,3.00,53.00,1973.00
0.00,0.00,1.00,4.00,2.00,40.32,2022.00
0.00,0.00,1.00,7.00,3.00,50.50,2015.00
1.00,0.00,0.00,3.00,3.00,75.86,2021.00
0.00,0.00,1.00,2.00,3.00,53.00,2021.00
0.00,1.00,0.00,0.00,2.00,41.92,2021.00
0.00,0.00,1.00,4.00,2.00,50.30,1964.00
1.00,0.00,0.00,1.00,3.00,85.00,2021.00
1.00,0.00,0.00,1.00,2.00,44.15,2020.00
0.00,0.00,1.00,0.00,1.00,28.00,1950.00
0.00,0.00,1.00,2.00,2.00,50.00,2010.00
1.00,0.00,0.00,1.00,3.00,64.40,2007.00
1.00,0.00,0.00,3.00,1.00,26.00,2020.00
1.00,0.00,0.00,3.00,5.00,97.66,2007.00
0.00,0.00,1.00,4.00,4.00,74.00,1979.00
0.00,0.00,1.00,0.00,3.00,55.24,2020.00
1.00,0.00,0.00,0.00,2.00,53.90,2007.00
1.00,0.00,0.00,5.00,2.00,51.00,1993.00
0.00,1.00,0.00,0.00,1.00,35.53,2021.00
0.00,1.00,0.00,0.00,4.00,90.00,2020.00
0.00,0.00,1.00,8.00,2.00,38.00,2000.00
0.00,0.00,1.00,6.00,5.00,173.00,2001.00
1.00,0.00,0.00,1.00,2.00,38.22,2021.00
1.00,0.00,0.00,5.00,4.00,84.17,2021.00
0.00,0.00,1.00,0.00,2.00,43.35,2021.00
1.00,0.00,0.00,0.00,3.00,64.00,1960.00
0.00,0.00,1.00,2.00,1.00,25.00,2014.00
0.00,1.00,0.00,1.00,3.00,60.09,2020.00
0.00,1.00,0.00,4.00,4.00,65.00,1980.00
1.00,0.00,0.00,3.00,3.00,59.09,2022.00
1.00,0.00,0.00,2.00,2.00,36.02,2020.00
1.00,0.00,0.00,2.00,3.00,56.50,1968.00
1.00,0.00,0.00,2.00,3.00,96.50,1912.00
0.00,1.00,0.00,2.00,4.00,90.71,2022.00
1.00,0.00,0.00,3.00,2.00,36.00,1985.00
1.00,0.00,0.00,3.00,4.00,71.14,2021.00
1.00,0.00,0.00,5.00,3.00,75.80,1960.00
0.00,0.00,1.00,0.00,3.00,59.00,1980.00
1.00,0.00,0.00,3.00,2.00,37.00,2019.00
0.00,0.00,1.00,1.00,4.00,99.50,2001.00
0.00,1.00,0.00,1.00,3.00,67.44,2021.00
1.00,0.00,0.00,1.00,3.00,62.00,1980.00
0.00,1.00,0.00,4.00,2.00,50.00,1986.00
0.00,0.00,1.00,2.00,4.00,87.50,2017.00
1.00,0.00,0.00,0.00,4.00,81.40,2021.00
1.00,0.00,0.00,2.00,3.00,61.11,2021.00
1.00,0.00,0.00,5.00,3.00,52.00,1980.00
1.00,0.00,0.00,3.00,3.00,78.00,2009.00
1.00,0.00,0.00,0.00,3.00,66.23,2009.00
0.00,0.00,1.00,1.00,3.00,103.00,2012.00
1.00,0.00,0.00,1.00,3.00,60.54,2021.00
0.00,1.00,0.00,3.00,4.00,64.90,1989.00
1.00,0.00,0.00,1.00,3.00,64.40,2007.00
0.00,0.00,1.00,0.00,2.00,36.00,2019.00
0.00,1.00,0.00,3.00,1.00,39.97,2020.00
0.00,0.00,1.00,3.00,3.00,68.00,2004.00
0.00,0.00,1.00,10.00,2.00,42.45,2015.00
0.00,0.00,1.00,3.00,3.00,58.84,1984.00
1.00,0.00,0.00,0.00,4.00,234.00,2016.00
0.00,0.00,1.00,2.00,4.00,94.60,2021.00
1.00,0.00,0.00,0.00,3.00,50.00,2016.00
1.00,0.00,0.00,3.00,3.00,86.88,1930.00
0.00,1.00,0.00,0.00,3.00,60.00,2021.00
1.00,0.00,0.00,2.00,4.00,83.56,1920.00
1.00,0.00,0.00,2.00,2.00,35.75,2021.00
0.00,0.00,1.00,4.00,3.00,71.14,2017.00
0.00,0.00,1.00,1.00,6.00,120.00,2021.00
1.00,0.00,0.00,4.00,2.00,49.20,2004.00
0.00,0.00,1.00,5.00,3.00,67.82,2022.00
0.00,0.00,1.00,2.00,2.00,54.30,2001.00
0.00,0.00,1.00,5.00,4.00,110.00,2005.00
0.00,1.00,0.00,1.00,4.00,80.65,2021.00
0.00,0.00,1.00,4.00,4.00,89.60,2021.00
0.00,1.00,0.00,1.00,4.00,85.78,2020.00
0.00,0.00,1.00,4.00,2.00,43.64,2017.00
0.00,1.00,0.00,0.00,3.00,53.31,2021.00
1.00,0.00,0.00,1.00,1.00,52.33,2022.00
0.00,0.00,1.00,4.00,3.00,72.70,2004.00
1.00,0.00,0.00,4.00,2.00,42.20,2000.00
0.00,0.00,1.00,4.00,2.00,49.00,1965.00
0.00,0.00,1.00,4.00,3.00,60.00,1981.00
